user_id,ring_id,ring_type,is_fraud_ring,component_id,component_size,shared_device_count,shared_ip_count,mule_merchant_exposure,top_linked_users,top_linked_entities,risk_score
u_01242,none,none,0,u_05254,7509,0,1,1,"u_02146, u_04025, u_01849, u_01706, u_07353",merchant:m_0127 (24 users); merchant:m_0648 (23 users); ip:ip_000089 (2 users),0.02394651968800522
u_04617,none,none,0,u_05254,7509,1,2,0,"u_06171, u_05308, u_03185, u_00197, u_04180",merchant:m_1179 (24 users); merchant:m_0464 (24 users); merchant:m_0184 (24 users); device:d_005226 (3 users); card:c_005112 (3 users),0.023894245386210287
u_05279,none,none,0,u_05254,7509,1,0,0,"u_06913, u_04630, u_05918, u_04854, u_06334",merchant:m_0939 (30 users); merchant:m_0708 (26 users); merchant:m_0777 (24 users); merchant:m_0419 (24 users); merchant:m_0181 (24 users),0.023845987021309394
u_03132,none,none,0,u_05254,7509,1,0,0,"u_02150, u_01396, u_01301, u_06565, u_07300",merchant:m_0917 (25 users); device:d_006205 (2 users),0.023754154013787845
u_06575,none,none,0,u_05254,7509,0,1,1,"u_03873, u_06282, u_03244, u_06114, u_05580","merchant:m_1075 (34 users, mule); merchant:m_0201 (34 users); merchant:m_0565 (31 users); merchant:m_0642 (28 users); merchant:m_1193 (20 users)",0.023739589783778256
u_03256,none,none,0,u_05254,7509,2,0,1,"u_06153, u_06393, u_00066, u_02496, u_00297",merchant:m_0565 (31 users); merchant:m_0874 (29 users); merchant:m_0630 (25 users); merchant:m_0950 (24 users); merchant:m_0857 (19 users),0.0236990028944968
u_02257,none,none,0,u_05254,7509,1,0,0,"u_00958, u_05572, u_03991, u_07100, u_03974",merchant:m_0228 (25 users); device:d_005109 (4 users); card:c_000744 (3 users),0.023665934238218507
u_03871,none,none,0,u_05254,7509,1,0,0,"u_00458, u_02167, u_04209, u_02036, u_04403",merchant:m_0938 (27 users); merchant:m_0942 (17 users); device:d_006769 (3 users); card:c_002405 (3 users),0.023624382839755674
u_06620,none,none,0,u_05254,7509,1,1,0,"u_07288, u_02316, u_03020, u_03633, u_06330",merchant:m_0664 (30 users); merchant:m_0997 (21 users); merchant:m_0424 (11 users); ip:ip_009432 (2 users); device:d_000632 (2 users),0.023532877688669195
u_06898,none,none,0,u_05254,7509,2,1,1,"u_00096, u_00706, u_02102, u_07880, u_06608","merchant:m_0597 (21 users, mule); merchant:m_0823 (32 users); merchant:m_0018 (32 users); merchant:m_0694 (31 users); merchant:m_0444 (30 users)",0.023524319097342518
u_05838,none,none,0,u_05254,7509,1,0,0,"u_00489, u_05486, u_03514, u_07075, u_01828",merchant:m_0797 (22 users); device:d_000466 (2 users); card:c_008368 (2 users),0.023498654822223478
u_05518,none,none,0,u_05254,7509,1,1,0,"u_02284, u_06897, u_06390, u_06895, u_05670",merchant:m_1120 (25 users); merchant:m_0613 (21 users); merchant:m_0581 (21 users); merchant:m_0167 (21 users); ip:ip_003185 (3 users),0.02349122445805487
u_06897,none,none,0,u_05254,7509,2,2,0,"u_04598, u_02687, u_06040, u_06390, u_05518",merchant:m_0332 (29 users); merchant:m_0218 (29 users); merchant:m_1105 (27 users); merchant:m_0528 (25 users); merchant:m_0972 (18 users),0.023474993107709972
u_04358,none,none,0,u_05254,7509,0,1,0,"u_02329, u_03093, u_00116, u_00254, u_04635",merchant:m_0422 (27 users); ip:ip_007869 (5 users),0.023427745064740817
u_03630,none,none,0,u_05254,7509,0,1,0,"u_04342, u_03849, u_06048, u_07581, u_00924",merchant:m_1191 (12 users); ip:ip_008624 (2 users); card:c_006255 (2 users),0.023411658383940718
u_05528,none,none,0,u_05254,7509,1,1,0,"u_02406, u_06833, u_07627, u_05926, u_07287",merchant:m_0768 (33 users); merchant:m_0035 (31 users); merchant:m_0251 (29 users); merchant:m_1168 (25 users); merchant:m_1156 (16 users),0.023375169707201902
u_07487,none,none,0,u_05254,7509,1,1,1,"u_06804, u_02835, u_04317, u_03195, u_01164","merchant:m_0582 (23 users, mule); merchant:m_0563 (31 users); merchant:m_1177 (30 users); merchant:m_1073 (24 users); card:c_007924 (3 users)",0.02332283849365757
u_00311,none,none,0,u_05254,7509,1,1,0,"u_06679, u_07591, u_03892, u_06150, u_07998",ip:bip_000 (36 users); merchant:m_0848 (28 users); merchant:m_0751 (26 users); merchant:m_0644 (26 users); merchant:m_0989 (21 users),0.023257408869834385
u_00429,none,none,0,u_05254,7509,2,2,0,"u_06299, u_06756, u_07503, u_02123, u_02853",merchant:m_1184 (32 users); merchant:m_1187 (28 users); merchant:m_0708 (26 users); ip:ip_002461 (4 users); device:d_000186 (3 users),0.023235707517176584
u_06276,none,none,0,u_05254,7509,2,2,1,"u_04057, u_06045, u_01833, u_05064, u_01639",merchant:m_0310 (24 users); merchant:m_0606 (23 users); merchant:m_1035 (22 users); merchant:m_0542 (22 users); merchant:m_0066 (17 users),0.02321103284902252
u_05681,none,none,0,u_05254,7509,1,1,0,"u_00167, u_00668, u_01892, u_06061, u_04715",merchant:m_0813 (31 users); merchant:m_0510 (23 users); merchant:m_1152 (22 users); ip:ip_008310 (2 users); device:d_003800 (2 users),0.023209370719635768
u_00652,none,none,0,u_05254,7509,1,0,0,"u_01989, u_07077, u_02992, u_00175, u_04241",merchant:m_1049 (25 users); merchant:m_1107 (24 users); merchant:m_0146 (22 users); merchant:m_0924 (20 users); card:c_003921 (4 users),0.023177187276988618
u_03217,none,none,0,u_05254,7509,0,2,1,"u_03036, u_03765, u_04938, u_06534, u_04929","merchant:m_0487 (33 users, mule); merchant:m_0525 (27 users); merchant:m_0096 (25 users); merchant:m_0734 (24 users); ip:ip_004744 (4 users)",0.023175650925095874
u_02404,none,none,0,u_05254,7509,1,1,0,"u_02434, u_02094, u_01781, u_05254, u_07852",ip:bip_000 (36 users); merchant:m_0813 (31 users); merchant:m_0167 (21 users); device:d_007098 (2 users); card:c_001529 (2 users),0.023172722838484303
u_00337,none,none,0,u_05254,7509,2,1,0,"u_06754, u_02624, u_06613, u_00446, u_02045",merchant:m_0904 (27 users); merchant:m_0069 (25 users); merchant:m_0457 (22 users); merchant:m_0230 (18 users); ip:bip_022 (6 users),0.023158527396975045
u_02219,none,none,0,u_05254,7509,0,1,0,"u_04414, u_02902, u_04986, u_06703, u_04757",merchant:m_0824 (31 users); ip:ip_010386 (3 users),0.02314809567444086
u_01012,none,none,0,u_05254,7509,1,1,0,"u_06987, u_04164, u_00306, u_02771, u_04964",merchant:m_0343 (32 users); merchant:m_0394 (30 users); merchant:m_0032 (30 users); merchant:m_0578 (28 users); merchant:m_0560 (22 users),0.023081157529741225
u_03991,none,none,0,u_05254,7509,1,1,0,"u_00818, u_05317, u_05780, u_02257, u_07100",merchant:m_0047 (31 users); merchant:m_0007 (31 users); merchant:m_0377 (18 users); merchant:m_0317 (17 users); device:d_005109 (4 users),0.023036234453416706
u_04433,none,none,0,u_05254,7509,1,1,0,"u_06672, u_03044, u_00730, u_00301, u_05600",merchant:m_0052 (34 users); merchant:m_0293 (28 users); merchant:m_0336 (25 users); merchant:m_0964 (24 users); merchant:m_0807 (23 users),0.022995115799338703
u_06863,none,none,0,u_05254,7509,0,1,1,"u_06506, u_07988, u_06956, u_07712, u_03832","merchant:m_0737 (31 users, mule); merchant:m_0386 (33 users); merchant:m_0015 (29 users); merchant:m_0630 (25 users); ip:ip_007915 (3 users)",0.022991495988438432
u_02601,none,none,0,u_05254,7509,1,3,1,"u_01716, u_02971, u_05449, u_01751, u_05789",merchant:m_0064 (32 users); merchant:m_1049 (25 users); merchant:m_0624 (25 users); merchant:m_0338 (25 users); merchant:m_0576 (22 users),0.022965634024193486
u_03825,none,none,0,u_05254,7509,2,1,0,"u_07932, u_04474, u_00619, u_00843, u_02791",merchant:m_1085 (31 users); merchant:m_0874 (29 users); ip:bip_007 (16 users); device:d_001822 (2 users); device:d_000137 (2 users),0.022952796652398973
u_00249,none,none,0,u_05254,7509,1,1,0,"u_02775, u_01425, u_01074, u_03284, u_04918",merchant:m_0280 (31 users); merchant:m_0444 (30 users); merchant:m_0506 (22 users); ip:ip_005407 (3 users); device:d_004213 (3 users),0.022948056549099895
u_06346,none,none,0,u_05254,7509,2,1,0,"u_04300, u_06783, u_06916, u_04639, u_03240",merchant:m_1002 (31 users); merchant:m_0293 (28 users); merchant:m_0276 (27 users); merchant:m_0501 (26 users); ip:ip_003558 (5 users),0.0229126811366089
u_04275,none,none,0,u_05254,7509,1,1,0,"u_07467, u_06010, u_04761, u_01835, u_05391",merchant:m_0612 (23 users); ip:ip_000625 (3 users); card:c_005010 (3 users); device:d_008647 (2 users),0.022902483793858074
u_07440,none,none,0,u_05254,7509,0,2,1,"u_01009, u_02221, u_04224, u_00665, u_02772","merchant:m_0474 (32 users, mule); merchant:m_0166 (28 users); merchant:m_1073 (24 users); merchant:m_0649 (23 users); ip:ip_006940 (4 users)",0.0228966655541818
u_05327,none,none,0,u_05254,7509,1,1,0,"u_04814, u_00468, u_00796, u_04329, u_00905",merchant:m_0054 (29 users); ip:ip_004370 (5 users); device:d_008803 (2 users),0.022881604843355736
u_07183,none,none,0,u_07183,2,0,1,1,"u_02686, u_06082, u_01118, u_00463, u_02114",merchant:m_0586 (34 users); merchant:m_0908 (25 users); merchant:m_0093 (23 users); ip:ip_001100 (2 users),0.022867048497442713
u_03659,none,none,0,u_05254,7509,1,0,0,"u_07438, u_05566, u_00815, u_00737, u_01713",merchant:m_0439 (28 users); device:d_003858 (3 users); card:c_007054 (2 users),0.02285974466241928
u_03059,none,none,0,u_05254,7509,1,1,0,"u_05296, u_06004, u_04726, u_01292, u_02549",merchant:m_0195 (26 users); merchant:m_0503 (24 users); card:c_007865 (4 users); ip:ip_000812 (2 users); device:d_009747 (2 users),0.022848513356808726
u_04800,none,none,0,u_05254,7509,0,2,1,"u_05310, u_04465, u_05060, u_01978, u_05392",merchant:m_0947 (28 users); merchant:m_0295 (28 users); merchant:m_0017 (28 users); merchant:m_0404 (18 users); merchant:m_0377 (18 users),0.022813779170868572
u_02068,none,none,0,u_05254,7509,1,2,0,"u_07761, u_00327, u_07464, u_07441, u_05485",merchant:m_0490 (30 users); merchant:m_0493 (27 users); merchant:m_0815 (20 users); merchant:m_0911 (17 users); merchant:m_0979 (14 users),0.02280893646490424
u_06573,none,none,0,u_05254,7509,0,1,1,"u_02782, u_06687, u_03697, u_03897, u_01406","merchant:m_0511 (29 users, mule); merchant:m_0916 (28 users); merchant:m_0496 (27 users); merchant:m_0473 (24 users); ip:ip_001112 (3 users)",0.02280779879392678
u_07900,none,none,0,u_05254,7509,0,1,1,"u_01978, u_02217, u_06282, u_03244, u_06114","merchant:m_0656 (29 users, mule); merchant:m_0753 (33 users); merchant:m_1166 (26 users); merchant:m_0945 (22 users); merchant:m_1193 (20 users)",0.02280076325862791
u_00446,none,none,0,u_05254,7509,0,1,0,"u_02045, u_00337, u_06812, u_07450, u_03619",merchant:m_0407 (35 users); merchant:m_1186 (26 users); merchant:m_0607 (25 users); merchant:m_0879 (18 users); ip:bip_022 (6 users),0.022769341507092644
u_01400,none,none,0,u_05254,7509,1,2,0,"u_06322, u_06192, u_00049, u_06629, u_06560",merchant:m_0294 (29 users); merchant:m_0654 (26 users); merchant:m_0303 (21 users); ip:ip_009297 (3 users); ip:ip_002651 (2 users),0.022742581282246408
u_05349,none,none,0,u_05254,7509,1,1,0,"u_03872, u_03824, u_01283, u_06857, u_06436",merchant:m_0332 (29 users); merchant:m_0681 (22 users); card:c_001238 (3 users); ip:ip_009191 (2 users); device:d_001275 (2 users),0.022713945467849394
u_07235,none,none,0,u_05254,7509,0,1,0,"u_00320, u_07992, u_05117, u_04519, u_02427",merchant:m_0502 (22 users); merchant:m_0401 (20 users); card:c_001389 (3 users); ip:ip_006750 (2 users),0.022701063337675735
u_06794,none,none,0,u_05254,7509,0,1,0,"u_03203, u_01583, u_02424, u_03390, u_06155",merchant:m_0506 (22 users); ip:ip_007103 (3 users),0.02265964085219155
u_06609,none,none,0,u_06609,1,0,0,1,"u_06957, u_07569, u_01239, u_07436, u_00021","merchant:m_0603 (23 users, mule); merchant:m_1163 (34 users); merchant:m_1044 (27 users); merchant:m_0934 (21 users); merchant:m_0700 (19 users)",0.022644083179553125
u_00419,none,none,0,u_05254,7509,0,1,0,"u_07991, u_01026, u_04897, u_05007, u_05130",merchant:m_0751 (26 users); merchant:m_0172 (24 users); merchant:m_0084 (22 users); ip:ip_007025 (2 users),0.022634838846542157
u_03138,none,none,0,u_05254,7509,1,1,0,"u_07335, u_05229, u_03677, u_02038, u_05408",merchant:m_0753 (33 users); merchant:m_1125 (28 users); card:c_004814 (5 users); ip:ip_003410 (3 users); device:d_000225 (2 users),0.022601508524623563
u_05484,none,none,0,u_05254,7509,0,1,0,"u_02622, u_02581, u_04485, u_00282, u_05645",merchant:m_0999 (30 users); merchant:m_0767 (30 users); ip:ip_003996 (3 users); card:c_008056 (2 users),0.022599776823065017
u_00484,none,none,0,u_05254,7509,1,0,1,"u_01032, u_02159, u_02676, u_06919, u_05314","merchant:m_1052 (32 users, mule); merchant:m_0437 (34 users); merchant:m_0629 (18 users); device:d_003265 (2 users)",0.02259590618885705
u_04344,none,none,0,u_05254,7509,2,1,1,"u_02279, u_04240, u_03147, u_01207, u_04915","merchant:m_0737 (31 users, mule); merchant:m_0163 (28 users); merchant:m_0534 (16 users); ip:ip_010073 (3 users); device:d_007914 (2 users)",0.02256071520525054
u_04988,none,none,0,u_05254,7509,1,1,0,"u_00894, u_06447, u_03198, u_01045, u_01302",merchant:m_0323 (34 users); device:d_008429 (3 users); ip:ip_000260 (2 users),0.022553897191063623
u_03969,none,none,0,u_05254,7509,0,1,0,"u_05160, u_06386, u_06696, u_00683, u_06102",merchant:m_0799 (23 users); merchant:m_0410 (23 users); merchant:m_0627 (20 users); merchant:m_0170 (20 users); merchant:m_0910 (17 users),0.02254874267773598
u_03602,none,none,0,u_05254,7509,1,1,0,"u_04207, u_02281, u_00301, u_05108, u_07901",merchant:m_0376 (31 users); merchant:m_0767 (30 users); merchant:m_0575 (30 users); device:d_000143 (4 users); ip:ip_006377 (3 users),0.022545676681650882
u_02177,none,none,0,u_05254,7509,1,1,0,"u_05380, u_03575, u_02168, u_06844, u_02676",merchant:m_0201 (34 users); merchant:m_0506 (22 users); card:c_001969 (4 users); device:d_003809 (3 users); ip:ip_005803 (2 users),0.02251747743100033
u_04370,none,none,0,u_05254,7509,1,2,0,"u_07920, u_07082, u_04329, u_01772, u_02512",merchant:m_1187 (28 users); merchant:m_0411 (26 users); merchant:m_0933 (25 users); merchant:m_0847 (25 users); merchant:m_0398 (20 users),0.022512393613716555
u_00754,none,none,0,u_05254,7509,1,2,0,"u_05646, u_05793, u_00503, u_02426, u_06849",merchant:m_0889 (31 users); merchant:m_0023 (26 users); merchant:m_1048 (24 users); merchant:m_0638 (24 users); merchant:m_0517 (20 users),0.022495172869606794
u_01027,none,none,0,u_05254,7509,1,0,1,"u_07759, u_05129, u_05605, u_02283, u_02586","merchant:m_0567 (33 users, mule); merchant:m_1062 (30 users); merchant:m_1128 (25 users); merchant:m_1199 (20 users); device:d_000230 (2 users)",0.022492867648034126
u_02138,none,none,0,u_05254,7509,1,0,0,"u_07083, u_03930, u_07360, u_04671, u_00476",merchant:m_1184 (32 users); merchant:m_0300 (23 users); merchant:m_0037 (23 users); device:d_000190 (4 users); card:c_006875 (4 users),0.022477812248317464
u_02062,none,none,0,u_05254,7509,1,0,0,"u_02437, u_06265, u_03524, u_05415, u_03371",merchant:m_0406 (30 users); merchant:m_0074 (28 users); device:d_008243 (4 users); card:c_007528 (3 users),0.022475882568300957
u_03622,none,none,0,u_05254,7509,1,2,0,"u_07265, u_07598, u_03384, u_07254, u_06053",merchant:m_0874 (29 users); merchant:m_0359 (24 users); ip:ip_009504 (2 users); ip:ip_005598 (2 users); device:d_006772 (2 users),0.022470463901357467
u_03524,none,none,0,u_05254,7509,1,1,0,"u_03166, u_02062, u_05415, u_03371, u_06393",merchant:m_0220 (27 users); merchant:m_0175 (22 users); merchant:m_0872 (21 users); merchant:m_0621 (18 users); device:d_008243 (4 users),0.022460462654144926
u_02763,none,none,0,u_05254,7509,1,2,1,"u_06435, u_04837, u_05624, u_01740, u_01803",merchant:m_0971 (32 users); merchant:m_0999 (30 users); merchant:m_0333 (29 users); merchant:m_0176 (25 users); merchant:m_0402 (21 users),0.022459623610789993
u_02306,none,none,0,u_05254,7509,1,0,0,"u_03685, u_05956, u_00030, u_06225, u_06482",merchant:m_0273 (33 users); device:d_001323 (3 users); card:c_003382 (2 users),0.02245929124495486
u_03203,none,none,0,u_05254,7509,1,1,0,"u_02856, u_02228, u_01583, u_06794, u_01956",merchant:m_0452 (26 users); merchant:m_1107 (24 users); ip:ip_007103 (3 users); device:d_009599 (2 users); card:c_007071 (2 users),0.022423249016863076
u_01583,none,none,0,u_05254,7509,1,1,1,"u_02746, u_02034, u_03203, u_06794, u_04789",merchant:m_0156 (30 users); merchant:m_0149 (30 users); merchant:m_1048 (24 users); merchant:m_0588 (24 users); merchant:m_1007 (23 users),0.022421103935533367
u_04945,none,none,0,u_05254,7509,0,2,1,"u_04400, u_03619, u_07940, u_00414, u_04134","merchant:m_0761 (30 users, mule); merchant:m_0916 (28 users); merchant:m_0844 (28 users); ip:ip_007302 (3 users); card:c_001337 (3 users)",0.022410220480389955
u_06106,none,none,0,u_05254,7509,1,1,0,"u_00593, u_04952, u_07887, u_05477, u_02028",merchant:m_0634 (23 users); ip:bip_012 (9 users); device:d_004444 (2 users),0.022400328963634676
u_03647,none,none,0,u_05254,7509,0,1,0,"u_07729, u_01576, u_06487, u_02195, u_04352",merchant:m_0570 (25 users); ip:ip_010359 (2 users),0.02238298968632142
u_03087,none,none,0,u_05254,7509,2,2,1,"u_04631, u_07753, u_00698, u_01609, u_03894","merchant:m_0259 (27 users, mule); merchant:m_0574 (28 users); merchant:m_0326 (25 users); merchant:m_0012 (24 users); merchant:m_0696 (23 users)",0.022368483122310597
u_02543,none,none,0,u_05254,7509,1,2,0,"u_03586, u_00223, u_07045, u_04191, u_00677",merchant:m_1170 (31 users); merchant:m_0512 (28 users); merchant:m_0930 (26 users); merchant:m_0908 (25 users); merchant:m_0948 (24 users),0.022336054433326816
u_05525,none,none,0,u_05254,7509,0,1,0,"u_02556, u_00480, u_05204, u_06973, u_01247",merchant:m_1145 (33 users); ip:ip_007414 (2 users),0.022331004147205777
u_07239,none,none,0,u_05254,7509,0,3,0,"u_01018, u_02379, u_04797, u_00625, u_07117",merchant:m_0294 (29 users); merchant:m_0788 (28 users); merchant:m_0489 (23 users); merchant:m_0832 (22 users); merchant:m_0997 (21 users),0.02225749917499103
u_06232,none,none,0,u_05254,7509,1,2,0,"u_05015, u_06194, u_02605, u_04408, u_00771",merchant:m_1146 (26 users); merchant:m_0611 (25 users); merchant:m_0117 (24 users); merchant:m_0093 (23 users); merchant:m_0758 (19 users),0.022245449369419395
u_06825,none,none,0,u_05254,7509,1,1,0,"u_00374, u_06033, u_07048, u_04510, u_03070",merchant:m_0194 (26 users); merchant:m_0070 (23 users); device:d_009113 (3 users); ip:ip_000456 (2 users),0.022236918265348616
u_06207,none,none,0,u_05254,7509,1,2,0,"u_01204, u_02167, u_06597, u_01892, u_03897",ip:bip_017 (37 users); merchant:m_0407 (35 users); merchant:m_0496 (27 users); merchant:m_0194 (26 users); merchant:m_0665 (19 users),0.022188594335192106
u_04935,none,none,0,u_05254,7509,1,3,0,"u_05110, u_06615, u_07119, u_05140, u_05010",merchant:m_0386 (33 users); merchant:m_0663 (24 users); merchant:m_0238 (23 users); merchant:m_1070 (22 users); merchant:m_0839 (22 users),0.022138133228248306
u_07182,none,none,0,u_05254,7509,1,1,0,"u_00881, u_02293, u_01384, u_01779, u_00847",merchant:m_1121 (20 users); merchant:m_0322 (20 users); ip:ip_007180 (4 users); device:d_000780 (3 users); card:c_006998 (3 users),0.022086164048908133
u_02379,none,none,0,u_05254,7509,0,1,0,"u_01836, u_07239, u_04113, u_05212, u_00432",merchant:m_0364 (30 users); ip:ip_000942 (2 users); card:c_000414 (2 users),0.02205763549801617
u_04994,none,none,0,u_05254,7509,1,0,0,"u_02605, u_07819, u_07147, u_04040, u_01819",merchant:m_0867 (31 users); merchant:m_0709 (29 users); merchant:m_0835 (25 users); merchant:m_1014 (23 users); merchant:m_1150 (19 users),0.02204303298169207
u_07022,none,none,0,u_05254,7509,1,2,0,"u_02196, u_02397, u_00544, u_00493, u_04216",merchant:m_0192 (29 users); merchant:m_0216 (27 users); device:d_006801 (4 users); card:c_008596 (3 users); card:c_002937 (3 users),0.022001883535501875
u_06029,none,none,0,u_05254,7509,0,0,0,"u_04532, u_02989, u_04533, u_06344, u_07296",merchant:m_0965 (29 users); merchant:m_0803 (27 users); merchant:m_0202 (22 users); card:c_003492 (2 users),0.02197948034474814
u_01110,none,none,0,u_05254,7509,0,0,0,"u_05660, u_03550, u_06344, u_04953, u_03367",merchant:m_0272 (26 users); merchant:m_0980 (25 users); card:c_006232 (2 users),0.0219655171193421
u_03717,none,none,0,u_05254,7509,1,1,0,"u_07683, u_05633, u_07623, u_01383, u_06469",merchant:m_0826 (26 users); merchant:m_0652 (26 users); device:d_002461 (3 users); ip:ip_000606 (2 users),0.021949842240515924
u_00730,none,none,0,u_05254,7509,2,1,0,"u_07744, u_05276, u_05869, u_04185, u_04433",merchant:m_0277 (31 users); merchant:m_0047 (31 users); merchant:m_0846 (26 users); merchant:m_0536 (26 users); merchant:m_0129 (23 users),0.02194768522426545
u_05922,none,none,0,u_05254,7509,1,2,0,"u_00814, u_07044, u_00488, u_03793, u_00853",merchant:m_0340 (20 users); merchant:m_0779 (16 users); ip:ip_002000 (5 users); card:c_006131 (4 users); ip:ip_006928 (3 users),0.021930996548552975
u_06942,none,none,0,u_05254,7509,1,1,0,"u_05631, u_06347, u_00921, u_04871, u_01516",merchant:m_1091 (17 users); ip:ip_000351 (2 users); device:d_000539 (2 users); card:c_008492 (2 users),0.021928053152958395
u_04486,none,none,0,u_05254,7509,1,0,0,"u_05173, u_07071, u_05861, u_02826, u_04971",merchant:m_0544 (33 users); merchant:m_0306 (27 users); merchant:m_0208 (26 users); merchant:m_0811 (18 users); device:d_009660 (2 users),0.021924812773268545
u_05210,none,none,0,u_05254,7509,1,1,0,"u_02671, u_02888, u_00641, u_05174, u_01883",merchant:m_0914 (32 users); merchant:m_0644 (26 users); merchant:m_0385 (25 users); device:d_000167 (4 users); ip:ip_001297 (3 users),0.021898336088581268
u_07720,none,none,0,u_05254,7509,1,1,0,"u_05315, u_00992, u_05546, u_04544, u_00065",merchant:m_0784 (28 users); merchant:m_1127 (26 users); ip:ip_002658 (2 users); device:d_005395 (2 users); card:c_008799 (2 users),0.02187140950685337
u_03876,none,none,0,u_05254,7509,1,2,1,"u_03551, u_03196, u_00510, u_00785, u_07660",merchant:m_0144 (31 users); merchant:m_0564 (23 users); merchant:m_0040 (22 users); merchant:m_0231 (20 users); merchant:m_0041 (17 users),0.0218572120970309
u_00955,none,none,0,u_05254,7509,2,1,0,"u_00717, u_02393, u_03589, u_06040, u_07105",merchant:m_0633 (33 users); merchant:m_0158 (29 users); merchant:m_0196 (22 users); ip:ip_006062 (2 users); device:d_009642 (2 users),0.02183351391925183
u_07411,none,none,0,u_05254,7509,1,1,0,"u_02327, u_00246, u_01670, u_04084, u_05208",ip:bip_011 (25 users); merchant:m_1142 (20 users); device:d_007518 (2 users); card:c_000460 (2 users),0.021823481886813507
u_04807,none,none,0,u_05254,7509,1,2,0,"u_02452, u_00213, u_04560, u_07895, u_02928",merchant:m_1125 (28 users); merchant:m_0917 (25 users); merchant:m_0777 (24 users); merchant:m_0564 (23 users); ip:ip_000283 (3 users),0.02181968640840527
u_03258,none,none,0,u_05254,7509,1,2,0,"u_04574, u_03845, u_01845, u_01610, u_05351",merchant:m_0826 (26 users); merchant:m_0092 (21 users); merchant:m_0351 (18 users); card:c_004164 (3 users); ip:ip_006364 (2 users),0.02179308582974714
u_07764,none,none,0,u_05254,7509,1,0,0,"u_00242, u_07790, u_03172, u_05846, u_02586",merchant:m_1000 (33 users); merchant:m_0275 (32 users); merchant:m_0264 (25 users); merchant:m_1063 (19 users); device:d_007009 (2 users),0.02178840083877846
u_07067,none,none,0,u_05254,7509,1,1,0,"u_06830, u_01407, u_04351, u_02469, u_00072",merchant:m_1061 (30 users); merchant:m_0847 (25 users); merchant:m_0486 (25 users); merchant:m_0417 (22 users); device:d_005559 (4 users),0.021787952107352924
u_07161,none,none,0,u_05254,7509,0,2,1,"u_05921, u_04241, u_00338, u_04185, u_00480","merchant:m_0420 (30 users, mule); merchant:m_0640 (24 users); merchant:m_0643 (21 users); merchant:m_0204 (19 users); merchant:m_0802 (17 users)",0.021784781431878866
u_05233,none,none,0,u_05254,7509,0,1,0,"u_07247, u_06522, u_03936, u_04532, u_03365",merchant:m_0295 (28 users); merchant:m_1120 (25 users); ip:ip_009492 (2 users); card:c_008205 (2 users),0.021784108183228516
u_05957,none,none,0,u_05254,7509,2,0,0,"u_02747, u_06579, u_05030, u_07210, u_02216",merchant:m_0052 (34 users); merchant:m_1184 (32 users); merchant:m_0058 (29 users); merchant:m_1186 (26 users); merchant:m_0262 (25 users),0.02177719233154841
u_06139,none,none,0,u_05254,7509,0,2,0,"u_00582, u_02260, u_07852, u_01781, u_05254",ip:bip_000 (36 users); merchant:m_1085 (31 users); merchant:m_1002 (31 users); merchant:m_0803 (27 users); merchant:m_0537 (25 users),0.021729630618518677
u_02116,none,none,0,u_05254,7509,1,1,0,"u_02735, u_04817, u_06379, u_07329, u_00220",merchant:m_0453 (28 users); merchant:m_0463 (26 users); merchant:m_1122 (22 users); ip:ip_003463 (2 users); device:d_006579 (2 users),0.021728512392822762
u_07915,none,none,0,u_05254,7509,1,0,0,"u_02945, u_05879, u_00102, u_06451, u_01394",merchant:m_0674 (31 users); merchant:m_0213 (28 users); merchant:m_0008 (25 users); device:d_002166 (3 users),0.021722434199979237
u_03807,none,none,0,u_05254,7509,1,1,0,"u_07254, u_01873, u_06096, u_07689, u_02992",merchant:m_0180 (35 users); merchant:m_0189 (29 users); merchant:m_0678 (20 users); ip:bip_014 (5 users); device:bd_014 (3 users),0.021693721387198352
u_02931,none,none,0,u_05254,7509,0,2,0,"u_03865, u_00353, u_02267, u_05098, u_01833",merchant:m_0386 (33 users); merchant:m_0114 (26 users); merchant:m_0318 (14 users); card:c_007885 (3 users); ip:ip_006077 (2 users),0.021693331072898118
u_00509,none,none,0,u_05254,7509,1,1,0,"u_01401, u_02165, u_00060, u_01835, u_05698",merchant:m_0903 (17 users); merchant:m_0992 (13 users); card:c_001657 (4 users); ip:ip_009698 (3 users); device:d_001636 (2 users),0.02168215505649565
u_02851,none,none,0,u_05254,7509,0,1,0,"u_07973, u_01557, u_06879, u_05418, u_04023",merchant:m_0451 (32 users); card:c_004429 (3 users); ip:ip_010043 (2 users),0.021676928597127894
u_05686,none,none,0,u_05254,7509,1,1,0,"u_07926, u_07115, u_00471, u_06073, u_04835",merchant:m_0545 (23 users); card:c_000702 (4 users); device:d_004634 (3 users); ip:ip_005517 (2 users),0.021675681567637016
u_06500,none,none,0,u_05254,7509,1,0,1,"u_04977, u_03771, u_02185, u_02547, u_05605","merchant:m_0532 (24 users, mule); merchant:m_1141 (33 users); merchant:m_0454 (32 users); merchant:m_1081 (26 users); merchant:m_1199 (20 users)",0.021657303899721866
u_05014,none,none,0,u_05254,7509,0,1,0,"u_05665, u_03076, u_03847, u_06495, u_07005",merchant:m_0526 (30 users); ip:ip_010475 (3 users); card:c_007753 (2 users),0.021647233041786246
